Date,Channel,Data Source,Campaign,Spend,CPM,CTR,CPC,Video Views,Impressions,Conversions,Conversion Rate
2024-03-10,Paid Search,Stack,Seamless,73.04,13.81,3.14,0.44,4124,5290,87,52.41
2023-07-19,Organic,Amazon Ad,Diverse,20281.17,127.9,3.96,3.23,105947,158567,6000,95.56
2023-02-23,Paid Social,LinkedIn,Entreprise,25189.32,66.46,2.48,2.68,257576,379018,5702,60.67
2023-04-27,Paid Social,Google Search Ads,Seamless,177417.25,214.22,4.51,4.75,732192,828202,19495,52.19
2023-09-27,Programmatic,Amazon Ad,Entreprise,21.39,6.55,2.13,0.31,678,3264,42,60.87
2023-09-25,Programmatic,LinkedIn,Entreprise,31167.95,75.02,2.46,3.05,35050,415437,652,6.38
2024-08-26,Paid Social,Google Search Ads,Seamless,37485.42,72.41,2.43,2.98,12653,517681,9985,79.38
2024-01-14,Paid Social,Facebook,Seamless,208591.93,218.66,4.87,4.49,946504,953956,10496,22.59
2024-10-16,Organic,Amazon Ad,Diverse,103759.4,138.87,4.89,2.84,117588,747143,33641,92.08
2023-08-27,Paid Social,Google Search Ads,Optional,8444.82,43.84,2.26,1.94,165007,192615,1348,30.97
2023-01-06,Organic,Stack,Fundamental,50946.96,189.3,4.64,4.08,157331,269133,12354,98.93
2024-01-29,Organic,Facebook,Mandatory,2419.08,15.16,1.33,1.14,36100,159575,985,46.42
2023-04-29,Programmatic,Google Search Ads,Diverse,5512.66,32.6,2.0,1.63,35478,169101,3193,94.41
2023-12-29,Programmatic,Stack,Seamless,1956.14,17.95,1.91,0.94,13941,108997,171,8.22
2023-01-31,Programmatic,Google,Entreprise,56240.64,59.52,3.1,1.92,862629,944925,26151,89.28
2023-05-02,Organic,Facebook,Diverse,37405.14,135.02,4.64,2.91,194682,277044,2903,22.58
2024-07-13,Organic,Bing,Optional,67013.1,84.42,4.02,2.1,468494,793824,12046,37.75
2023-07-23,Programmatic,Facebook,Entreprise,16613.16,71.81,4.3,1.67,127028,231351,8851,88.97
2023-03-30,Paid Social,Google,Fundamental,27892.57,36.06,4.94,0.73,442362,773471,13011,34.05
2024-04-11,Paid Social,Amazon Ad,Diverse,696.0,32.58,2.81,1.16,17463,21365,571,95.17
2024-03-06,Paid Search,Google,Optional,1574.91,2.38,0.88,0.27,483017,662920,3712,63.64
2023-04-13,Programmatic,Stack,Diverse,16495.61,25.52,0.79,3.23,42048,646505,686,13.43
2023-11-20,Programmatic,Stack,Diverse,156465.0,204.25,4.3,4.75,60956,766055,10019,30.42
2023-02-21,Organic,Google Search Ads,Diverse,47464.11,79.03,1.65,4.79,330263,600578,6791,68.53
2023-10-24,Paid Social,Google Search Ads,Mandatory,118119.97,159.98,3.8,4.21,70947,738360,17557,62.58
2023-06-06,Programmatic,Bing,Seamless,13197.69,28.21,2.85,0.99,289036,467781,6053,45.41
2023-07-11,Programmatic,Stack,Seamless,21532.32,78.49,4.59,1.71,3589,274349,10881,86.41
2023-08-01,Programmatic,LinkedIn,Seamless,37758.16,68.05,3.18,2.14,247233,554865,12590,71.36
2024-10-25,Paid Search,Google,Optional,434.61,5.24,0.53,0.99,82407,82940,38,8.66
2023-01-28,Paid Search,Bing,Optional,39074.77,209.64,4.91,4.27,7931,186389,1020,11.15
2024-04-12,Paid Social,Stack,Diverse,5337.54,9.28,1.19,0.78,67382,575061,5496,80.32
2023-10-07,Organic,Amazon Ad,Entreprise,65884.0,112.83,2.48,4.55,371519,583897,10962,75.7
2024-11-30,Organic,Amazon Ad,Entreprise,47126.9,86.45,3.19,2.71,363868,545159,2863,16.46
2023-07-30,Paid Search,Amazon Ad,Optional,42789.24,84.51,3.79,2.23,429915,506305,14916,77.74
2024-06-15,Paid Social,Google,Entreprise,24813.6,114.24,3.4,3.36,118091,217213,3904,52.86
2023-06-16,Programmatic,Google Search Ads,Entreprise,49089.15,103.21,2.44,4.23,387740,475629,541,4.66
2024-12-09,Paid Search,Bing,Entreprise,30480.12,44.11,1.14,3.87,30982,690931,5218,66.25
2023-02-26,Programmatic,Bing,Diverse,142658.08,151.09,4.97,3.04,889080,944218,32064,68.33
2024-04-16,Programmatic,LinkedIn,Seamless,3764.79,9.73,0.55,1.77,118042,386810,1981,93.14
2023-03-03,Organic,Bing,Mandatory,15119.74,21.48,4.67,0.46,190535,703843,2246,6.83
2024-07-27,Paid Search,Stack,Seamless,34799.04,38.87,1.13,3.44,668445,895248,4019,39.73
2023-08-17,Programmatic,LinkedIn,Seamless,19328.46,146.38,4.0,3.66,32745,132042,3798,71.92
2024-07-11,Organic,Google Search Ads,Entreprise,28370.48,46.29,2.93,1.58,86627,612841,1885,10.5
2024-04-17,Paid Social,LinkedIn,Diverse,11681.31,19.97,4.87,0.41,22535,585047,19267,67.62
2023-03-08,Paid Search,Bing,Fundamental,29216.32,30.8,2.75,1.12,99413,948609,8328,31.93
2024-09-02,Programmatic,Facebook,Fundamental,29181.72,30.32,1.33,2.28,272938,962345,7826,61.15
2023-05-25,Organic,Amazon Ad,Optional,63330.5,80.73,3.51,2.3,284467,784486,704,2.56
2023-06-29,Organic,Amazon Ad,Fundamental,47230.66,161.18,4.05,3.98,202940,293030,6790,57.22
2024-07-01,Organic,LinkedIn,Diverse,16700.04,37.91,3.51,1.08,367433,440558,7515,48.6
2024-05-01,Organic,Google,Entreprise,10688.04,35.44,1.79,1.98,24866,301565,1269,23.51
2024-01-15,Paid Social,Stack,Entreprise,216690.4,216.86,4.94,4.39,779981,999208,10846,21.97
2024-05-07,Organic,Stack,Diverse,18887.44,79.42,2.35,3.38,39530,237820,4813,86.13
2024-12-01,Paid Search,Amazon Ad,Fundamental,10827.36,154.44,3.75,4.12,25095,70105,2062,78.46
2024-06-09,Paid Social,Stack,Optional,24258.63,52.87,2.53,2.09,412835,458807,2529,21.79
2024-05-02,Paid Social,Facebook,Entreprise,104657.55,135.25,3.81,3.55,251809,773795,17229,58.44
2023-03-14,Paid Social,Bing,Optional,22105.44,133.54,4.91,2.72,30852,165536,6041,74.33
2024-09-13,Paid Social,Facebook,Optional,41198.4,83.52,3.48,2.4,229616,493294,12259,71.41
2024-01-14,Programmatic,Stack,Seamless,1919.52,21.57,3.48,0.62,47092,88970,1074,34.69
2023-08-25,Organic,Facebook,Entreprise,4133.18,7.47,1.59,0.47,543895,553092,5546,63.07
2023-06-04,Paid Search,Bing,Mandatory,27704.85,31.92,1.12,2.85,785303,867968,5042,51.87
2023-03-26,Organic,Google,Fundamental,21153.09,27.09,1.03,2.63,403737,780875,2041,25.38
2023-11-05,Paid Social,Stack,Seamless,23547.0,73.81,2.21,3.34,287195,319012,1650,23.4
2023-11-17,Paid Search,Facebook,Fundamental,8499.9,24.36,1.68,1.45,22216,348985,923,15.75
2024-01-17,Paid Social,Google Search Ads,Optional,4108.05,163.69,3.57,4.59,2259,25096,42,4.69
2023-04-10,Paid Social,Stack,Diverse,14362.56,21.31,1.48,1.44,654241,673935,2586,25.93
2024-04-21,Paid Social,Google Search Ads,Mandatory,4187.48,14.96,3.4,0.44,246111,279927,7761,81.55
2023-02-22,Paid Social,Stack,Fundamental,11025.69,12.38,0.56,2.21,74756,890913,2774,55.6
2023-05-26,Paid Social,Facebook,Mandatory,5635.63,42.89,3.0,1.43,85357,131396,3384,85.87
2023-12-14,Programmatic,Google Search Ads,Fundamental,11738.55,47.95,1.15,4.17,192605,244830,1022,36.31
2024-03-29,Organic,Stack,Mandatory,2464.0,17.4,2.26,0.77,96852,141595,258,8.06
2024-01-14,Paid Search,Amazon Ad,Seamless,50256.0,82.4,4.12,2.0,318515,609909,24447,97.29
2023-12-28,Organic,Amazon Ad,Mandatory,36220.8,56.89,1.27,4.48,160851,636650,3006,37.18
2023-04-19,Programmatic,LinkedIn,Entreprise,9763.7,17.28,0.53,3.26,77754,565119,1990,66.44
2023-09-11,Paid Search,LinkedIn,Diverse,25485.54,64.3,1.38,4.66,284735,396376,4610,84.29
2023-07-06,Organic,Bing,Entreprise,9588.15,26.0,4.0,0.65,326841,368790,6646,45.05
2024-08-26,Paid Search,LinkedIn,Seamless,36468.48,43.65,3.41,1.28,826646,835522,2680,9.41
2024-08-15,Paid Social,Amazon Ad,Optional,92579.5,137.47,4.23,3.25,573988,673433,2326,8.17
2023-04-26,Paid Search,Amazon Ad,Mandatory,55468.8,88.02,3.26,2.7,415503,630190,789,3.84
2023-07-30,Paid Social,Amazon Ad,Entreprise,35484.02,138.8,2.81,4.94,24673,255648,3613,50.3
2024-12-14,Paid Social,Facebook,Fundamental,5295.2,24.8,3.1,0.8,193372,213540,6275,94.8
2023-03-04,Programmatic,Facebook,Entreprise,31972.56,46.96,1.55,3.03,234,680815,6245,59.18
2023-11-14,Paid Social,LinkedIn,Diverse,4361.88,62.06,1.27,4.89,42270,70287,22,2.47
2024-01-16,Paid Search,Bing,Optional,60093.6,90.16,3.68,2.45,467382,666534,23687,96.57
2023-10-12,Paid Social,Google Search Ads,Optional,2975.68,7.31,2.15,0.34,46405,407079,1183,13.52
2023-09-21,Organic,Amazon Ad,Optional,2415.64,35.87,1.37,2.62,28166,67339,420,45.55
2024-01-26,Paid Social,Bing,Optional,47549.07,98.9,2.97,3.33,429093,480790,13696,95.92
2024-12-19,Paid Social,Google Search Ads,Seamless,8310.44,129.04,3.46,3.73,13910,64404,1019,45.74
2024-06-23,Paid Search,LinkedIn,Seamless,21745.5,35.17,3.35,1.05,380172,618224,3110,15.02
2023-12-14,Programmatic,Bing,Entreprise,56660.43,220.03,4.5,4.89,247818,257510,1223,10.55
2024-09-05,Organic,Google,Entreprise,54864.21,81.2,2.68,3.03,149525,675670,1619,8.94
2024-06-11,Programmatic,Facebook,Mandatory,65716.44,146.61,2.98,4.92,258867,448245,5604,41.96
2024-08-29,Paid Search,Google Search Ads,Mandatory,3818.76,60.98,1.26,4.84,18151,62628,420,53.23
2024-07-07,Organic,Stack,Optional,30879.99,70.69,4.62,1.53,277709,436867,13268,65.74
2023-11-18,Programmatic,Google,Diverse,21448.92,31.3,2.22,1.41,237965,685249,5350,35.17
2023-03-05,Paid Social,Bing,Seamless,22683.22,34.91,1.72,2.03,343053,649676,4663,41.73
2023-11-01,Paid Social,LinkedIn,Fundamental,36641.44,153.94,4.03,3.82,186466,238021,9215,96.07
2023-10-29,Paid Search,Google Search Ads,Entreprise,4010.16,66.78,2.17,3.08,7946,60046,1051,80.72
2023-07-11,Programmatic,Google Search Ads,Seamless,90636.21,148.47,3.51,4.23,496523,610458,6602,30.81
2023-03-20,Paid Social,Google,Entreprise,998.13,6.71,1.37,0.49,101545,148758,274,13.45
2023-05-17,Organic,LinkedIn,Optional,19613.42,54.49,1.86,2.93,239188,359945,2991,44.68
2023-08-02,Paid Social,Stack,Seamless,84031.3,118.91,2.53,4.7,441583,706708,2341,13.09
2023-09-14,Paid Social,Bing,Diverse,7091.24,20.28,0.6,3.38,94084,349708,1927,91.85
2024-04-24,Programmatic,Google Search Ads,Mandatory,725.7,9.19,0.78,1.18,67840,78952,63,10.24
2024-04-25,Programmatic,Google Search Ads,Entreprise,48572.23,57.83,4.86,1.19,778791,839865,5045,12.36
2023-08-22,Organic,Bing,Optional,37292.22,73.06,3.07,2.38,61614,510408,14458,92.27
2024-06-16,Paid Search,Bing,Seamless,13718.32,14.18,4.17,0.34,304737,967600,38672,95.85
2024-01-23,Paid Social,Bing,Mandatory,7762.14,68.72,3.95,1.74,7410,112954,1700,38.11
2023-08-26,Paid Social,Google Search Ads,Optional,23525.97,41.11,1.22,3.37,284167,572253,5188,74.32
2023-02-20,Paid Social,Google Search Ads,Seamless,105483.46,133.79,3.79,3.53,51948,788448,21844,73.1
2023-01-22,Organic,Amazon Ad,Fundamental,7829.9,117.3,4.75,2.47,9550,66749,2549,80.41
2023-12-15,Programmatic,Google Search Ads,Mandatory,3840.76,37.62,1.25,3.01,101409,102097,1051,82.37
2024-05-18,Organic,Google Search Ads,Entreprise,9550.6,12.07,0.71,1.7,297775,791389,924,16.45
2024-01-12,Programmatic,Bing,Seamless,12335.04,17.78,4.94,0.36,126099,693615,10888,31.78
2024-02-13,Paid Social,Google,Diverse,48967.97,109.12,2.52,4.33,24047,448770,9108,80.54
2023-08-05,Organic,Amazon Ad,Seamless,57696.69,63.54,3.59,1.77,427642,908014,23135,70.97
2024-10-23,Paid Social,Google Search Ads,Entreprise,19764.9,27.63,3.07,0.9,9987,715348,6616,30.13
2023-07-16,Organic,LinkedIn,Diverse,20052.15,20.16,1.09,1.85,106104,994490,3744,34.54
2024-01-05,Programmatic,LinkedIn,Optional,15589.86,54.04,1.26,4.29,105314,288482,1982,54.54
2023-07-16,Programmatic,Amazon Ad,Diverse,6862.29,87.43,4.94,1.77,17681,78492,3220,83.05
2023-03-10,Paid Search,Stack,Seamless,9415.12,24.88,0.87,2.86,150261,378415,2144,65.13
2024-01-12,Paid Social,Google,Mandatory,25476.12,103.03,2.12,4.86,6640,247272,4521,86.25
2023-09-25,Paid Social,Bing,Seamless,37113.6,50.88,1.59,3.2,441663,729473,9780,84.32
2024-12-12,Programmatic,Google Search Ads,Seamless,14227.34,15.92,3.46,0.46,365896,893919,24401,78.89
2023-10-25,Programmatic,Bing,Seamless,12732.72,15.9,1.0,1.59,612366,800805,3538,44.18
2024-05-18,Programmatic,Amazon Ad,Fundamental,754.56,13.75,1.91,0.72,17997,54879,920,87.79
2024-07-14,Programmatic,Stack,Entreprise,36079.1,64.28,1.99,3.23,499051,561316,8227,73.65
2024-09-29,Paid Social,Google,Fundamental,13505.46,19.18,1.4,1.37,158537,704201,6006,60.93
2024-08-25,Organic,Stack,Optional,33135.2,104.27,2.15,4.85,259345,317777,1944,28.45
2023-02-02,Paid Social,Bing,Optional,21759.57,53.11,2.81,1.89,331256,409735,6014,52.24
2023-07-09,Paid Search,Facebook,Entreprise,55093.36,89.6,3.42,2.62,607007,614862,1004,4.77
2024-04-27,Programmatic,LinkedIn,Optional,4920.63,8.0,2.58,0.31,234757,615249,1925,12.13
2024-03-09,Paid Social,Amazon Ad,Fundamental,49237.44,50.86,1.18,4.31,414005,968190,4671,40.89
2023-05-18,Paid Social,Amazon Ad,Optional,121674.5,165.76,4.48,3.7,569619,734062,26405,80.29
2024-07-02,Paid Search,Stack,Mandatory,1393.08,50.37,1.02,4.94,25259,27659,263,93.26
2024-02-27,Paid Search,Bing,Optional,92342.37,126.18,2.57,4.91,337930,731809,14539,77.31
2024-12-02,Programmatic,Google,Mandatory,128690.56,213.89,4.59,4.66,436999,601656,14815,53.65
2023-08-22,Programmatic,LinkedIn,Seamless,6321.42,59.5,3.42,1.74,103965,106234,2418,66.56
2024-01-17,Paid Search,Facebook,Entreprise,21952.35,55.08,4.79,1.15,228171,398533,16469,86.27
2023-12-15,Programmatic,Bing,Optional,29324.0,64.8,3.24,2.0,319038,452542,8043,54.86
2023-11-29,Programmatic,Facebook,Optional,5086.84,38.72,0.8,4.84,50037,131381,97,9.23
2024-03-04,Organic,Bing,Seamless,12667.37,19.76,2.22,0.89,489544,641136,13569,95.33
2023-05-01,Paid Social,Google,Entreprise,194133.54,229.74,4.66,4.93,292886,845025,20745,52.68
2024-09-24,Organic,Google Search Ads,Mandatory,26957.91,89.38,2.95,3.03,21665,301607,3557,39.98
2023-09-15,Paid Search,Google Search Ads,Entreprise,146601.54,152.88,3.91,3.91,301846,958939,10168,27.12
2024-11-16,Organic,LinkedIn,Diverse,34859.72,45.4,2.82,1.61,662562,767819,770,3.56
2024-08-29,Programmatic,Bing,Optional,17106.84,18.06,0.74,2.44,247538,947479,5453,77.78
2024-11-22,Paid Search,LinkedIn,Entreprise,151376.94,202.92,4.73,4.29,331190,746007,6312,17.89
2024-04-02,Paid Social,Facebook,Seamless,45842.22,67.48,1.63,4.14,326218,679371,1522,13.75
2023-12-23,Paid Social,Google Search Ads,Optional,5796.0,41.51,1.73,2.4,91348,139626,1010,41.82
2023-10-29,Paid Social,LinkedIn,Mandatory,31787.5,71.49,2.86,2.5,8142,444612,9412,74.02
2023-01-22,Paid Search,Facebook,Entreprise,11151.48,59.63,4.45,1.34,126085,187024,7628,91.66
2023-10-01,Paid Social,Google Search Ads,Fundamental,7551.6,9.36,0.78,1.2,558427,806818,1584,25.17
2023-07-23,Organic,Amazon Ad,Fundamental,86560.26,87.12,2.57,3.39,359415,993578,17017,66.64
2024-08-14,Organic,LinkedIn,Seamless,45826.56,84.48,3.3,2.56,124589,542460,5524,30.86
2024-08-18,Paid Search,LinkedIn,Fundamental,13905.0,26.25,1.05,2.5,437210,529787,720,12.94
2023-01-02,Paid Social,Amazon Ad,Diverse,110736.96,153.76,3.1,4.96,207063,720211,17831,79.87
2023-02-08,Paid Search,Amazon Ad,Diverse,4957.68,28.56,3.4,0.84,154948,173595,1340,22.7
2024-11-17,Programmatic,Google,Optional,30311.0,46.24,2.72,1.7,100860,655515,4505,25.27
2023-04-27,Paid Social,Facebook,Optional,13554.15,63.75,1.95,3.27,32944,212605,1504,36.28
2023-08-26,Paid Search,Amazon Ad,Seamless,21393.72,46.43,2.18,2.13,173462,460752,4262,42.43
2023-09-28,Organic,Bing,Optional,14418.6,208.71,4.97,4.2,18518,69085,1233,35.92
2023-06-30,Paid Social,Amazon Ad,Entreprise,30859.79,104.94,3.51,2.99,62688,294067,1155,11.19
2024-01-04,Paid Social,Facebook,Seamless,95093.04,221.69,4.59,4.83,70180,428937,3346,17.0
2024-04-25,Paid Social,Amazon Ad,Optional,24467.76,69.92,4.57,1.53,283834,349947,9389,58.71
2024-01-04,Paid Search,Stack,Entreprise,93215.28,143.03,4.11,3.48,201746,651731,4450,16.61
2024-01-11,Organic,LinkedIn,Diverse,82991.08,93.53,2.96,3.16,427662,887294,10070,38.34
2023-05-01,Programmatic,Bing,Seamless,3774.82,24.19,2.05,1.18,91204,156055,2345,73.3
2023-12-10,Paid Social,Amazon Ad,Fundamental,42810.32,139.85,4.29,3.26,49135,306117,11368,86.57
2023-02-14,Paid Search,LinkedIn,Entreprise,5752.24,41.28,3.97,1.04,50153,139344,3993,72.19
2024-08-21,Organic,Amazon Ad,Optional,75837.17,112.08,3.47,3.23,223427,676646,23312,99.29
2023-03-16,Paid Social,Stack,Diverse,27392.28,55.87,1.39,4.02,128253,490264,2058,30.2
2024-06-04,Paid Social,Google Search Ads,Seamless,4218.8,7.0,1.32,0.53,187332,603061,4740,59.55
2023-06-08,Paid Social,Stack,Optional,37838.56,74.91,4.33,1.73,290601,505147,16493,75.41
2024-03-16,Programmatic,Stack,Diverse,31977.0,37.33,1.22,3.06,237651,856613,663,6.34
2024-12-08,Organic,Bing,Diverse,23963.31,69.52,1.7,4.09,243895,344702,5835,99.59
2024-10-24,Paid Social,Amazon Ad,Mandatory,3307.86,37.64,1.23,3.06,26339,87892,7,0.65
2024-10-27,Paid Social,Google Search Ads,Diverse,89950.84,119.78,4.97,2.41,650985,750988,27926,74.82
2024-01-31,Organic,Google Search Ads,Diverse,69391.14,97.41,1.96,4.97,456577,712383,5330,38.18
2024-05-04,Programmatic,Amazon Ad,Diverse,28671.0,40.95,2.73,1.5,102647,700180,11477,60.04
2023-11-03,Paid Search,Stack,Mandatory,17962.6,37.05,3.9,0.95,444961,484830,4480,23.69
2024-09-03,Organic,Amazon Ad,Entreprise,43026.66,56.91,1.86,3.06,549101,755991,12695,90.29
2023-08-07,Paid Search,Google,Seamless,21597.63,40.23,4.52,0.89,43607,536889,9465,39.0
2024-08-04,Paid Search,Google Search Ads,Seamless,13995.66,55.92,1.7,3.29,117694,250265,3566,83.83
2024-03-02,Paid Search,Google,Optional,882.48,9.33,3.89,0.24,69449,94537,648,17.62
2024-09-13,Programmatic,LinkedIn,Entreprise,1594.08,19.26,1.19,1.62,47626,82751,854,86.79
2024-11-06,Programmatic,Google Search Ads,Mandatory,1037.59,10.02,0.79,1.27,86508,103532,684,83.72
2024-04-23,Paid Search,Bing,Optional,3344.88,42.94,1.86,2.31,63887,77893,1448,100.0
2024-10-19,Paid Social,LinkedIn,Entreprise,27118.8,232.3,4.78,4.86,43217,116741,1515,27.15
2024-01-08,Programmatic,Google Search Ads,Fundamental,10355.52,10.92,0.65,1.68,898876,948407,5384,87.35
2024-11-17,Paid Social,Amazon Ad,Fundamental,27711.32,33.48,0.92,3.64,678079,827586,1170,15.37
2023-01-13,Organic,LinkedIn,Entreprise,22856.84,29.1,4.28,0.68,765546,785371,28759,85.56
2023-10-13,Programmatic,Amazon Ad,Fundamental,34867.2,78.4,4.9,1.6,233844,444752,9181,42.13
2023-03-22,Organic,Facebook,Mandatory,69420.78,111.63,2.77,4.03,492145,621907,6973,40.48
2024-08-29,Programmatic,Google,Entreprise,1159.92,3.4,1.26,0.27,337206,340992,3108,72.35
2024-06-03,Paid Social,Facebook,Mandatory,50431.68,82.08,1.9,4.32,4266,614439,9393,80.46
2024-05-07,Paid Search,Google,Seamless,13801.34,20.58,2.1,0.98,237328,670632,1291,9.17
2024-06-19,Paid Social,Google Search Ads,Diverse,46941.48,133.95,2.69,4.98,305457,350444,4500,47.74
2023-01-20,Paid Search,Amazon Ad,Diverse,2028.82,7.87,2.07,0.38,5606,257925,871,16.31
2024-03-07,Paid Social,Google Search Ads,Optional,4242.3,4.26,1.42,0.3,467080,995899,12038,85.13
2023-05-31,Programmatic,Google,Entreprise,6774.18,45.2,1.78,2.54,125629,149870,2100,78.74
2024-07-07,Paid Social,Google Search Ads,Seamless,109908.7,132.59,2.94,4.51,151677,828939,22628,92.85
2024-10-29,Paid Social,LinkedIn,Diverse,99935.16,110.54,3.92,2.82,882217,904056,4969,14.02
2024-06-12,Organic,Facebook,Mandatory,109376.85,143.55,3.27,4.39,480831,761940,15751,63.22
2024-01-07,Organic,Google Search Ads,Diverse,31476.6,39.67,1.14,3.48,439940,793430,2705,29.91
2024-04-25,Paid Search,Bing,Optional,39615.9,114.95,2.77,4.15,249019,344648,611,6.4
2023-03-17,Programmatic,Google,Optional,13009.68,25.54,4.48,0.57,156405,509467,18100,79.3
2024-03-12,Organic,Amazon Ad,Optional,3770.55,30.12,1.23,2.45,16496,125168,349,22.68
2024-06-03,Paid Search,Google Search Ads,Optional,57667.32,144.65,3.92,3.69,364965,398677,3407,21.8
2023-04-08,Organic,Facebook,Seamless,107275.5,164.7,3.66,4.5,367895,651349,775,3.25
2023-05-15,Paid Social,Bing,Optional,34251.0,81.14,4.14,1.96,48409,422123,12584,72.01
2023-07-30,Paid Social,LinkedIn,Fundamental,6756.38,125.6,3.5,3.59,500,53791,1353,71.89
2024-11-25,Paid Search,Amazon Ad,Seamless,12880.44,22.75,2.05,1.11,365102,566093,2283,19.67
2024-09-10,Paid Social,Stack,Optional,3332.93,6.72,2.92,0.23,180672,496277,9651,66.6
2023-02-26,Programmatic,Bing,Seamless,68057.6,81.41,3.18,2.56,2875,836035,26520,99.76
2024-01-08,Paid Search,LinkedIn,Fundamental,87529.26,97.91,3.98,2.46,888721,894007,1231,3.46
2023-05-12,Paid Search,Google,Optional,81311.7,86.2,3.29,2.62,121896,943329,20320,65.47
2023-03-27,Paid Social,Google Search Ads,Fundamental,26478.66,53.58,1.31,4.09,470334,494212,4944,76.37
2023-01-07,Programmatic,Bing,Mandatory,46619.16,204.95,4.69,4.37,154032,227463,3493,32.74
2023-12-03,Paid Search,Google,Seamless,11584.65,18.05,3.54,0.51,1071,641686,20097,88.47
2023-10-29,Paid Search,Facebook,Optional,33354.4,54.94,1.14,4.82,210219,607089,2456,35.49
2024-06-12,Organic,Facebook,Diverse,22479.0,65.4,2.18,3.0,326097,343732,639,8.53
2024-01-21,Organic,Facebook,Entreprise,3755.85,23.07,1.57,1.47,147610,162791,135,5.28
2024-11-13,Paid Social,Google,Seamless,17674.37,38.17,2.87,1.33,301105,463051,3360,25.28
2023-03-25,Programmatic,Bing,Mandatory,1888.0,19.36,1.21,1.6,19701,97534,208,17.63
2023-01-16,Programmatic,Facebook,Entreprise,9102.48,45.39,1.56,2.91,60890,200536,544,17.39
2023-12-31,Paid Social,Facebook,Optional,23540.4,54.72,4.56,1.2,5708,430212,16051,81.82
2024-11-21,Paid Search,Google,Entreprise,18765.36,57.95,1.49,3.89,166476,323815,287,5.95
2024-02-13,Paid Search,Facebook,Optional,9018.45,23.52,0.96,2.45,166382,383503,1392,37.82
2024-10-26,Paid Social,LinkedIn,Fundamental,30080.07,45.56,1.61,2.83,235092,660227,3844,36.17
2023-12-11,Programmatic,Bing,Mandatory,176694.42,185.75,4.28,4.34,699981,951240,16699,41.02
2023-08-21,Paid Social,LinkedIn,Fundamental,23088.04,23.9,0.74,3.23,494157,966072,1043,14.59
2023-04-25,Paid Social,Amazon Ad,Fundamental,6538.32,11.82,0.73,1.62,239623,552948,3149,78.02
2023-11-28,Programmatic,Facebook,Fundamental,83258.96,117.2,3.53,3.32,382355,710425,15108,60.24
2024-12-02,Programmatic,Facebook,Diverse,8155.4,33.0,3.0,1.1,178368,247162,683,9.21
2023-03-20,Paid Social,Stack,Seamless,16521.06,36.32,1.6,2.27,110898,454923,3985,54.75
2023-01-06,Organic,Stack,Diverse,102557.7,208.48,4.76,4.38,382226,491920,9163,39.13
2024-10-28,Programmatic,Stack,Entreprise,64754.22,75.19,1.61,4.67,304885,861247,13202,95.21
2023-02-01,Paid Search,Google Search Ads,Mandatory,31419.08,102.56,3.33,3.08,245695,306353,3460,33.92
